fecha,person_id,person_name,bloque,fiabilidad,fuente,procedencia,familia
2006-10-04,314,"GÓMEZ DIEZ, RICARDO",PARTIDO RENOVADOR DE SALTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,273,"IBARRA, VILMA LIDIA",PARTIDO DE LA VICTORIA,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,310,"ISIDORI, AMANDA MERCEDES",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,345,"JAQUE, CELSO ALEJANDRO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,297,"JENEFES, GUILLERMO RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,366,"KIRCHNER, ALICIA MARGARITA ANTONIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,321,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,312,"LÓPEZ ARIAS, MARCELO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,334,"MARTÍNEZ PASS DE CRESTO, LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,61,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,342,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,336,"MASTANDREA, ALICIA ESTER",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,300,"MAZA, ADA MERCEDES",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,330,"MERA, MARIO RUBÉN",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,93,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,295,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,368,"PAMPURO, JOSÉ JUAN BAUTISTA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,302,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,311,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,349,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,358,"QUINTELA, TERESITA NICOLASA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,339,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,351,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,67,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,306,"SALVATORI, PEDRO",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,346,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,307,"SAPAG, LUZ MARÍA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,352,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,291,"TAFFAREL, RICARDO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-04,272,"TERRAGNO, RODOLFO",RADICAL INDEPENDIENTE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Provincial & other alliances
2006-10-04,340,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,360,"VIANA, LUIS ALBERTO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,361,"VIGO, ÉLIDA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,281,"VIUDES, ISABEL JOSEFA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Peronist / Justicialist
2006-10-04,323,"ZAVALÍA, JOSÉ LUIS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2112,Radical / Cambiemos / JxC
2006-10-11,290,"BAR, GRACIELA YOLANDA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,354,"BORTOLOZZI, ADRIANA RAQUEL",ESPERANZA FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,348,"BUSSI, RICARDO ARGENTINO",FUERZA REPUBLICANA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,325,"CAPARRÓS, MABEL LUISA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,353,"CAPOS, LILIANA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,322,"CASTRO, MARÍA ELISA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,359,"CLOSS, MAURICE FABIÁN",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,276,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,284,"CURLETTI, MIRIAN BELÉN",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,324,"DANIELE, MARIO DOMINGO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,313,"ESCUDERO, SONIA MARGARITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,309,"FALCO, LUIS",RADICAL RIONEGRINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,212,"FERNÁNDEZ DE KIRCHNER, CRISTINA E.",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,318,"FERNÁNDEZ, NICOLÁS ALEJANDRO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,343,"GALLEGO, SILVIA ESTER",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,308,"GALLIA, SERGIO ADRIÁN",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,363,"GIOJA, CESAR AMBROSIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,338,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,341,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,347,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,369,"GONZÁLEZ DE DUHALDE, HILDA BEATRIZ",JUSTICIALISTA PARA EL DIALOGO DE LOS ARGENTINOS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,288,"GUINLE, MARCELO ALEJANDRO HORACIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,314,"GÓMEZ DIEZ, RICARDO",PARTIDO RENOVADOR DE SALTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,273,"IBARRA, VILMA LIDIA",PARTIDO DE LA VICTORIA,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,310,"ISIDORI, AMANDA MERCEDES",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,345,"JAQUE, CELSO ALEJANDRO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,297,"JENEFES, GUILLERMO RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,366,"KIRCHNER, ALICIA MARGARITA ANTONIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,321,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,312,"LÓPEZ ARIAS, MARCELO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,334,"MARTÍNEZ PASS DE CRESTO, LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,61,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,342,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,336,"MASTANDREA, ALICIA ESTER",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,300,"MAZA, ADA MERCEDES",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,330,"MERA, MARIO RUBÉN",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,93,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,295,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,368,"PAMPURO, JOSÉ JUAN BAUTISTA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,302,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,311,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,349,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,358,"QUINTELA, TERESITA NICOLASA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,339,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,351,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,67,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,306,"SALVATORI, PEDRO",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,346,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,307,"SAPAG, LUZ MARÍA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,352,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,291,"TAFFAREL, RICARDO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-10-11,272,"TERRAGNO, RODOLFO",RADICAL INDEPENDIENTE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Provincial & other alliances
2006-10-11,340,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,360,"VIANA, LUIS ALBERTO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,361,"VIGO, ÉLIDA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,281,"VIUDES, ISABEL JOSEFA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Peronist / Justicialist
2006-10-11,323,"ZAVALÍA, JOSÉ LUIS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/1796,Radical / Cambiemos / JxC
2006-11-01,290,"BAR, GRACIELA YOLANDA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Peronist / Justicialist
2006-11-01,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Provincial & other alliances
2006-11-01,354,"BORTOLOZZI, ADRIANA RAQUEL",ESPERANZA FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Provincial & other alliances
2006-11-01,348,"BUSSI, RICARDO ARGENTINO",FUERZA REPUBLICANA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Provincial & other alliances
2006-11-01,325,"CAPARRÓS, MABEL LUISA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Peronist / Justicialist
2006-11-01,353,"CAPOS, LILIANA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Radical / Cambiemos / JxC
2006-11-01,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Provincial & other alliances
2006-11-01,322,"CASTRO, MARÍA ELISA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/2098,Peronist / Justicialist
