session_date,file,office,person,basis
2002-01-23,2002-01-23_r82_ORDINARIA,presidente provisional,Juan Carlos Maqueda,masthead
2002-01-23,2002-01-23_r82_ORDINARIA,prosecretario,Alfredo A. Luques,masthead
2002-01-23,2002-01-23_r82_ORDINARIA,prosecretario,José D. Canata,masthead
2002-01-23,2002-01-23_r82_ORDINARIA,prosecretario,Juan J. Canals,masthead
2002-01-23,2002-01-23_r82_ORDINARIA,secretario,Jorge Horacio Amarfil,masthead
2002-01-23,2002-01-23_r82_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
2002-01-23,2002-01-23_r82_ORDINARIA,vicepresidente,Marcelo Eduardo López Arias,masthead
2002-02-21,2002-02-21_r01_PREPARATORIA,presidente provisional,Juan Carlos Maqueda,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,presidente provisional,Juan Carlos Maqueda,masthead
2002-02-21,2002-02-21_r01_PREPARATORIA,prosecretario,Alfredo A. Luques,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,prosecretario,Alfredo A. Luques,masthead
2002-02-21,2002-02-21_r01_PREPARATORIA,prosecretario,José D. Canata,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,prosecretario,José D. Canata,masthead
2002-02-21,2002-02-21_r01_PREPARATORIA,prosecretario,Juan J. Canals,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,prosecretario,Juan J. Canals,masthead
2002-02-21,2002-02-21_r01_PREPARATORIA,secretario,Jorge Horacio Amarfil,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,secretario,Jorge Horacio Amarfil,masthead
2002-02-21,2002-02-21_r01_PREPARATORIA,secretario,Juan Carlos Oyarzún,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
2002-02-21,2002-02-21_r83_ORDINARIA,vicepresidente,Marcelo Eduardo López Arias,masthead
2002-03-01,2002-03-01_r00_ASAMBLEA,presidente de la honorable camara de diputados,Eduardo Oscar Camaño,masthead
2002-03-01,2002-03-01_r00_ASAMBLEA,secretario,Eduardo Daniel Rollano,masthead
2002-03-01,2002-03-01_r00_ASAMBLEA,secretario,Juan Carlos Oyarzún,masthead
2002-03-01,2002-03-01_r00_ASAMBLEA,vicepresidente,Juan Carlos Maqueda,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,presidente provisional,Juan CarlosMaqueda,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,prosecretario,Alfredo A. Luques,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,prosecretario,José D. Canata,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,prosecretario,Juan J. Canals,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,secretario,Jorge Horacio Amarfil,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,secretario,Juan Carlos Oyarzún,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,vicepresidente,Marcelo Eduardo López Arias,masthead
2002-03-05,2002-03-05_r02_ESPECIAL,vicepresidente 1°,Raúl Baglini,masthead
2002-03-14,2002-03-14_r03_ORDINARIA,prosecretario,Alfredo A. Luques,masthead
2002-03-14,2002-03-14_r03_ORDINARIA,prosecretario,José D. Canata,masthead
2002-03-14,2002-03-14_r03_ORDINARIA,prosecretario,Juan J. Canals,masthead
2002-03-14,2002-03-14_r03_ORDINARIA,secretario,Jorge Horacio Amarfil,masthead
2002-03-14,2002-03-14_r03_ORDINARIA,vicepresidente,Marcelo Eduardo López Arias,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,presidente provisional,Juan Carlos Maqueda,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,prosecretario,Alfredo A. Luques,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,prosecretario,José D. Canata,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,prosecretario,Juan J. Canals,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,secretario,Jorge Horacio Amarfil,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,vicepresidente,Marcelo Eduardo López Arias,masthead
2002-04-04,2002-04-04_r04_ORDINARIA,vicepresidente 1°,Raúl Baglini,masthead
2002-04-11,2002-04-11_r06_ORDINARIA,presidente provisional,Juan Carlos Maqueda,masthead
2002-04-11,2002-04-11_r05_ESPECIAL,presidente provisional,Juan Carlos Maqueda,masthead
2002-04-11,2002-04-11_r06_ORDINARIA,prosecretario,Alfredo A. Luques,masthead
2002-04-11,2002-04-11_r05_ESPECIAL,prosecretario,Alfredo A. Luques,masthead
2002-04-11,2002-04-11_r06_ORDINARIA,prosecretario,José D. Canata,masthead
2002-04-11,2002-04-11_r05_ESPECIAL,prosecretario,José D. Canata,masthead
2002-04-11,2002-04-11_r06_ORDINARIA,prosecretario,Juan J. Canals,masthead
2002-04-11,2002-04-11_r05_ESPECIAL,prosecretario,Juan J. Canals,masthead
2002-04-11,2002-04-11_r06_ORDINARIA,secretario,Jorge Horacio Amarfil,masthead
2002-04-11,2002-04-11_r05_ESPECIAL,secretario,Jorge Horacio Amarfil,masthead
