fecha,acta_id,senador,bloque,provincia,voto
2008-04-09,1710,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,CATAMARCA,AUSENTE
2008-04-09,1710,"PAMPURO, JOSÉ JUAN BAUTISTA",PJ FRENTE PARA LA VICTORIA,BUENOS AIRES,AFIRMATIVO
2008-04-09,1710,"CALCAGNO Y MAILLMANN, ERIC",PJ FRENTE PARA LA VICTORIA,BUENOS AIRES,AUSENTE
2008-04-09,1710,"CORRADI DE BELTRAN, ANA MARIA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-04-09,1710,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2008-04-09,1710,"TROADELLO, MONICA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2008-04-09,1710,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,AUSENTE
2008-04-09,1710,"CABANCHIK, SAMUEL MANUEL",PROYECTO BUENOS AIRES FEDERAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2008-04-09,1710,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AFIRMATIVO
2008-04-09,1710,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,CHUBUT,AFIRMATIVO
2008-04-09,1710,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,TUCUMÁN,AFIRMATIVO
2008-04-09,1710,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AUSENTE
2008-04-09,1710,"VERA, ARTURO",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AFIRMATIVO
2008-04-09,1710,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,AFIRMATIVO
2008-04-09,1710,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,AFIRMATIVO
2008-04-09,1710,"NIKISCH, ROY ABELARDO",UCR - UNIÓN CÍVICA RADICAL,CHACO,AFIRMATIVO
2008-04-09,1710,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AFIRMATIVO
2008-04-09,1710,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,AUSENTE
2008-04-09,1710,"VERANI, PABLO",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,AFIRMATIVO
2008-04-09,1710,"RACHED, EMILIO ALBERTO",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-04-09,1710,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,AFIRMATIVO
2008-04-09,1710,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,CÓRDOBA,AUSENTE
2008-04-09,1710,"PÉRSICO, DANIEL RAÚL",,SAN LUIS,AFIRMATIVO
2008-04-16,2219,"ESTENSSORO, MARÍA EUGENIA",ALIANZA COALICIÓN CÍVICA,CIUDAD AUTÓNOMA DE BUENOS AIRES,NEGATIVO
2008-04-16,2219,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,CORRIENTES,NEGATIVO
2008-04-16,2219,"BORTOLOZZI, ADRIANA RAQUEL",ESPERANZA FEDERAL,FORMOSA,AUSENTE
2008-04-16,2219,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,SANTA FE,AUSENTE
2008-04-16,2219,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,LA RIOJA,AUSENTE
2008-04-16,2219,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-04-16,2219,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,NEGATIVO
2008-04-16,2219,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,NEGATIVO
2008-04-16,2219,"SALAZAR, CARLOS EDUARDO",FUERZA REPUBLICANA,TUCUMÁN,NEGATIVO
2008-04-16,2219,"ESCUDERO, SONIA MARGARITA",JUSTICIALISTA 8 DE OCTUBRE,SALTA,AFIRMATIVO
2008-04-16,2219,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,SALTA,AUSENTE
2008-04-16,2219,"GONZÁLEZ DE DUHALDE, HILDA BEATRIZ",JUSTICIALISTA PARA EL DIALOGO DE LOS ARGENTINOS,BUENOS AIRES,AUSENTE
2008-04-16,2219,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,SAN LUIS,NEGATIVO
2008-04-16,2219,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,SAN LUIS,NEGATIVO
2008-04-16,2219,"LORES, HORACIO",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AFIRMATIVO
2008-04-16,2219,"DIAZ, MARIA ROSA",NUEVO ENCUENTRO,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2008-04-16,2219,"MARTINEZ, JOSE CARLOS",NUEVO ENCUENTRO,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AUSENTE
2008-04-16,2219,"PEREZ ALSINA, JUAN AGUSTIN",PARTIDO RENOVADOR DE SALTA,SALTA,AFIRMATIVO
2008-04-16,2219,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,SANTA FE,NEGATIVO
2008-04-16,2219,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2008-04-16,2219,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AUSENTE
2008-04-16,2219,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,TUCUMÁN,AFIRMATIVO
2008-04-16,2219,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,JUJUY,AFIRMATIVO
2008-04-16,2219,"JENEFES, GUILLERMO RAÚL",PJ FRENTE PARA LA VICTORIA,JUJUY,AFIRMATIVO
2008-04-16,2219,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2008-04-16,2219,"OSUNA, BLANCA INES",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2008-04-16,2219,"FILMUS, DANIEL FERNANDO",PJ FRENTE PARA LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AUSENTE
2008-04-16,2219,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2008-04-16,2219,"VIUDES, ISABEL JOSEFA",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2008-04-16,2219,"VIANA, LUIS ALBERTO",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-04-16,2219,"TORRES, EDUARDO ENRIQUE",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-04-16,2219,"VIGO, ÉLIDA MARÍA",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-04-16,2219,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2008-04-16,2219,"GALLEGO, SILVIA ESTER",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2008-04-16,2219,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,FORMOSA,AUSENTE
2008-04-16,2219,"CORREGIDO, ELENA MERCEDES",PJ FRENTE PARA LA VICTORIA,CHACO,ABSTENCIÓN
2008-04-16,2219,"BIANCALANI, FABIO DARIO",PJ FRENTE PARA LA VICTORIA,CHACO,AUSENTE
2008-04-16,2219,"GIOJA, CESAR AMBROSIO",PJ FRENTE PARA LA VICTORIA,SAN JUAN,AFIRMATIVO
2008-04-16,2219,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,SAN JUAN,AFIRMATIVO
2008-04-16,2219,"MAZA, ADA MERCEDES",PJ FRENTE PARA LA VICTORIA,LA RIOJA,AFIRMATIVO
2008-04-16,2219,"QUINTELA, TERESITA NICOLASA",PJ FRENTE PARA LA VICTORIA,LA RIOJA,AUSENTE
2008-04-16,2219,"FERNÁNDEZ, NICOLÁS ALEJANDRO",PJ FRENTE PARA LA VICTORIA,SANTA CRUZ,AFIRMATIVO
2008-04-16,2219,"FORSTMANN, SELVA JUDIT",PJ FRENTE PARA LA VICTORIA,SANTA CRUZ,AFIRMATIVO
2008-04-16,2219,"GUINLE, MARCELO ALEJANDRO HORACIO",PJ FRENTE PARA LA VICTORIA,CHUBUT,AFIRMATIVO
2008-04-16,2219,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AFIRMATIVO
2008-04-16,2219,"BONGIORNO, MARIA JOSE",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AFIRMATIVO
2008-04-16,2219,"PARRILLI, NANCI MARIA AGUSTINA",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2008-04-16,2219,"FUENTES, MARCELO JORGE",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2008-04-16,2219,"COLAZO, MARIO JORGE",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2008-04-16,2219,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,CATAMARCA,AFIRMATIVO
2008-04-16,2219,"PAMPURO, JOSÉ JUAN BAUTISTA",PJ FRENTE PARA LA VICTORIA,BUENOS AIRES,AFIRMATIVO
2008-04-16,2219,"CALCAGNO Y MAILLMANN, ERIC",PJ FRENTE PARA LA VICTORIA,BUENOS AIRES,AUSENTE
2008-04-16,2219,"CORRADI DE BELTRAN, ANA MARIA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-04-16,2219,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2008-04-16,2219,"TROADELLO, MONICA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2008-04-16,2219,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,NEGATIVO
2008-04-16,2219,"CABANCHIK, SAMUEL MANUEL",PROYECTO BUENOS AIRES FEDERAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,NEGATIVO
2008-04-16,2219,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AUSENTE
2008-04-16,2219,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,CHUBUT,AFIRMATIVO
2008-04-16,2219,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,TUCUMÁN,NEGATIVO
2008-04-16,2219,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,NEGATIVO
2008-04-16,2219,"VERA, ARTURO",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,NEGATIVO
2008-04-16,2219,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,AUSENTE
2008-04-16,2219,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,NEGATIVO
2008-04-16,2219,"NIKISCH, ROY ABELARDO",UCR - UNIÓN CÍVICA RADICAL,CHACO,AUSENTE
2008-04-16,2219,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,NEGATIVO
2008-04-16,2219,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,NEGATIVO
2008-04-16,2219,"VERANI, PABLO",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,AUSENTE
2008-04-16,2219,"RACHED, EMILIO ALBERTO",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,NEGATIVO
2008-04-16,2219,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,NEGATIVO
2008-04-16,2219,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,CÓRDOBA,NEGATIVO
2008-04-16,2219,"PÉRSICO, DANIEL RAÚL",,SAN LUIS,AFIRMATIVO
2008-05-14,1779,"ESTENSSORO, MARÍA EUGENIA",ALIANZA COALICIÓN CÍVICA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AUSENTE
2008-05-14,1779,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,CORRIENTES,NEGATIVO
2008-05-14,1779,"BORTOLOZZI, ADRIANA RAQUEL",ESPERANZA FEDERAL,FORMOSA,AUSENTE
2008-05-14,1779,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,SANTA FE,AFIRMATIVO
2008-05-14,1779,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,LA RIOJA,AUSENTE
2008-05-14,1779,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-05-14,1779,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,NEGATIVO
2008-05-14,1779,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,NEGATIVO
2008-05-14,1779,"SALAZAR, CARLOS EDUARDO",FUERZA REPUBLICANA,TUCUMÁN,NEGATIVO
2008-05-14,1779,"ESCUDERO, SONIA MARGARITA",JUSTICIALISTA 8 DE OCTUBRE,SALTA,AFIRMATIVO
2008-05-14,1779,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,SALTA,AUSENTE
2008-05-14,1779,"GONZÁLEZ DE DUHALDE, HILDA BEATRIZ",JUSTICIALISTA PARA EL DIALOGO DE LOS ARGENTINOS,BUENOS AIRES,AUSENTE
2008-05-14,1779,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,SAN LUIS,NEGATIVO
2008-05-14,1779,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,SAN LUIS,NEGATIVO
2008-05-14,1779,"LORES, HORACIO",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AFIRMATIVO
2008-05-14,1779,"MARTINEZ, JOSE CARLOS",NUEVO ENCUENTRO,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2008-05-14,1779,"DIAZ, MARIA ROSA",NUEVO ENCUENTRO,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2008-05-14,1779,"PEREZ ALSINA, JUAN AGUSTIN",PARTIDO RENOVADOR DE SALTA,SALTA,NEGATIVO
2008-05-14,1779,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,SANTA FE,NEGATIVO
2008-05-14,1779,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2008-05-14,1779,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2008-05-14,1779,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,TUCUMÁN,AUSENTE
2008-05-14,1779,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,JUJUY,AFIRMATIVO
2008-05-14,1779,"JENEFES, GUILLERMO RAÚL",PJ FRENTE PARA LA VICTORIA,JUJUY,AFIRMATIVO
2008-05-14,1779,"OSUNA, BLANCA INES",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2008-05-14,1779,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AUSENTE
2008-05-14,1779,"FILMUS, DANIEL FERNANDO",PJ FRENTE PARA LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2008-05-14,1779,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2008-05-14,1779,"VIUDES, ISABEL JOSEFA",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2008-05-14,1779,"VIANA, LUIS ALBERTO",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-05-14,1779,"TORRES, EDUARDO ENRIQUE",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-05-14,1779,"VIGO, ÉLIDA MARÍA",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-05-14,1779,"GALLEGO, SILVIA ESTER",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2008-05-14,1779,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AUSENTE
2008-05-14,1779,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,FORMOSA,AFIRMATIVO
2008-05-14,1779,"BIANCALANI, FABIO DARIO",PJ FRENTE PARA LA VICTORIA,CHACO,AFIRMATIVO
2008-05-14,1779,"CORREGIDO, ELENA MERCEDES",PJ FRENTE PARA LA VICTORIA,CHACO,AUSENTE
2008-05-14,1779,"GIOJA, CESAR AMBROSIO",PJ FRENTE PARA LA VICTORIA,SAN JUAN,AFIRMATIVO
2008-05-14,1779,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,SAN JUAN,AFIRMATIVO
2008-05-14,1779,"QUINTELA, TERESITA NICOLASA",PJ FRENTE PARA LA VICTORIA,LA RIOJA,AFIRMATIVO
2008-05-14,1779,"MAZA, ADA MERCEDES",PJ FRENTE PARA LA VICTORIA,LA RIOJA,AFIRMATIVO
2008-05-14,1779,"FERNÁNDEZ, NICOLÁS ALEJANDRO",PJ FRENTE PARA LA VICTORIA,SANTA CRUZ,AFIRMATIVO
2008-05-14,1779,"FORSTMANN, SELVA JUDIT",PJ FRENTE PARA LA VICTORIA,SANTA CRUZ,AFIRMATIVO
2008-05-14,1779,"GUINLE, MARCELO ALEJANDRO HORACIO",PJ FRENTE PARA LA VICTORIA,CHUBUT,AFIRMATIVO
2008-05-14,1779,"BONGIORNO, MARIA JOSE",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AFIRMATIVO
2008-05-14,1779,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AUSENTE
2008-05-14,1779,"PARRILLI, NANCI MARIA AGUSTINA",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2008-05-14,1779,"FUENTES, MARCELO JORGE",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2008-05-14,1779,"COLAZO, MARIO JORGE",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2008-05-14,1779,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,CATAMARCA,AUSENTE
2008-05-14,1779,"PAMPURO, JOSÉ JUAN BAUTISTA",PJ FRENTE PARA LA VICTORIA,BUENOS AIRES,AFIRMATIVO
2008-05-14,1779,"CALCAGNO Y MAILLMANN, ERIC",PJ FRENTE PARA LA VICTORIA,BUENOS AIRES,AUSENTE
2008-05-14,1779,"CORRADI DE BELTRAN, ANA MARIA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-05-14,1779,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2008-05-14,1779,"TROADELLO, MONICA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2008-05-14,1779,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,AFIRMATIVO
2008-05-14,1779,"CABANCHIK, SAMUEL MANUEL",PROYECTO BUENOS AIRES FEDERAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,NEGATIVO
2008-05-14,1779,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AFIRMATIVO
2008-05-14,1779,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,CHUBUT,AFIRMATIVO
2008-05-14,1779,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,TUCUMÁN,NEGATIVO
2008-05-14,1779,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,NEGATIVO
2008-05-14,1779,"VERA, ARTURO",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AUSENTE
2008-05-14,1779,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,NEGATIVO
2008-05-14,1779,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,NEGATIVO
2008-05-14,1779,"NIKISCH, ROY ABELARDO",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2008-05-14,1779,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,NEGATIVO
2008-05-14,1779,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,NEGATIVO
2008-05-14,1779,"VERANI, PABLO",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,NEGATIVO
2008-05-14,1779,"RACHED, EMILIO ALBERTO",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-05-14,1779,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,NEGATIVO
2008-05-14,1779,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,CÓRDOBA,NEGATIVO
2008-05-14,1779,"PÉRSICO, DANIEL RAÚL",,SAN LUIS,AFIRMATIVO
2008-05-21,1993,"ESTENSSORO, MARÍA EUGENIA",ALIANZA COALICIÓN CÍVICA,CIUDAD AUTÓNOMA DE BUENOS AIRES,NEGATIVO
2008-05-21,1993,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,CORRIENTES,AFIRMATIVO
2008-05-21,1993,"BORTOLOZZI, ADRIANA RAQUEL",ESPERANZA FEDERAL,FORMOSA,AUSENTE
2008-05-21,1993,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,SANTA FE,AFIRMATIVO
2008-05-21,1993,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,LA RIOJA,AUSENTE
2008-05-21,1993,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,SANTIAGO DEL ESTERO,AFIRMATIVO
2008-05-21,1993,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,NEGATIVO
2008-05-21,1993,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AUSENTE
2008-05-21,1993,"SALAZAR, CARLOS EDUARDO",FUERZA REPUBLICANA,TUCUMÁN,AFIRMATIVO
2008-05-21,1993,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,SALTA,AFIRMATIVO
2008-05-21,1993,"ESCUDERO, SONIA MARGARITA",JUSTICIALISTA 8 DE OCTUBRE,SALTA,AFIRMATIVO
2008-05-21,1993,"GONZÁLEZ DE DUHALDE, HILDA BEATRIZ",JUSTICIALISTA PARA EL DIALOGO DE LOS ARGENTINOS,BUENOS AIRES,AUSENTE
2008-05-21,1993,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,SAN LUIS,NEGATIVO
2008-05-21,1993,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,SAN LUIS,NEGATIVO
2008-05-21,1993,"LORES, HORACIO",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AFIRMATIVO
2008-05-21,1993,"MARTINEZ, JOSE CARLOS",NUEVO ENCUENTRO,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2008-05-21,1993,"DIAZ, MARIA ROSA",NUEVO ENCUENTRO,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2008-05-21,1993,"PEREZ ALSINA, JUAN AGUSTIN",PARTIDO RENOVADOR DE SALTA,SALTA,AFIRMATIVO
2008-05-21,1993,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,SANTA FE,NEGATIVO
2008-05-21,1993,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2008-05-21,1993,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AUSENTE
2008-05-21,1993,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,TUCUMÁN,AFIRMATIVO
2008-05-21,1993,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,JUJUY,AFIRMATIVO
2008-05-21,1993,"JENEFES, GUILLERMO RAÚL",PJ FRENTE PARA LA VICTORIA,JUJUY,AUSENTE
2008-05-21,1993,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2008-05-21,1993,"OSUNA, BLANCA INES",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2008-05-21,1993,"FILMUS, DANIEL FERNANDO",PJ FRENTE PARA LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2008-05-21,1993,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2008-05-21,1993,"VIUDES, ISABEL JOSEFA",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2008-05-21,1993,"VIANA, LUIS ALBERTO",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-05-21,1993,"TORRES, EDUARDO ENRIQUE",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-05-21,1993,"VIGO, ÉLIDA MARÍA",PJ FRENTE PARA LA VICTORIA,MISIONES,AFIRMATIVO
2008-05-21,1993,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
